Filename,Inode,Parent Path,Birth Time,Access Time,Modify Time,Change Time
HW12.pdf,281474976967000,iCloudDrive/Documents/Classes//CSDS 281/Homework,-,2022-04-18 11:12:25.000000000 -0400,2022-04-18 11:12:25.000000000 -0400,2023-11-14 13:13:51.942793400 -0500
HW13.pdf,562949953677763,iCloudDrive/Documents/Classes//CSDS 281/Homework,-,2022-04-24 15:47:09.000000000 -0400,2022-04-24 15:47:09.000000000 -0400,2023-11-14 13:15:59.161754400 -0500
HW2_solutions.pdf,2533274790949415,iCloudDrive/Documents/Classes//CSDS 281/Homework,-,2022-02-17 15:40:24.000000000 -0500,2022-02-17 15:40:25.000000000 -0500,2022-02-17 15:40:25.000000000 -0500
HW3.pdf,2533274790952223,iCloudDrive/Documents/Classes//CSDS 281/Homework,-,2022-01-30 12:27:35.000000000 -0500,2022-02-02 09:28:10.000000000 -0500,2022-02-02 09:28:10.000000000 -0500
HW3_Solutions.pdf,3377699721063908,iCloudDrive/Documents/Classes//CSDS 281/Homework,-,2022-02-19 11:21:53.000000000 -0500,2022-02-19 11:21:53.000000000 -0500,2022-02-19 11:21:53.000000000 -0500
HW4 Solutions.pdf,1407374883801620,iCloudDrive/Documents/Classes//CSDS 281/Homework,-,2022-02-06 16:04:45.000000000 -0500,2022-02-06 16:04:45.000000000 -0500,2023-11-14 13:14:29.898455200 -0500
HW4.pdf,281474976967532,iCloudDrive/Documents/Classes//CSDS 281/Homework,-,2022-02-05 17:36:28.000000000 -0500,2022-02-05 17:36:28.000000000 -0500,2023-11-14 13:22:00.481348300 -0500
HW5.pdf,3096224744371325,iCloudDrive/Documents/Classes//CSDS 281/Homework,-,2022-02-15 09:53:46.000000000 -0500,2022-02-19 22:56:59.000000000 -0500,2022-02-19 22:56:59.000000000 -0500
HW6.pdf,3377699721081637,iCloudDrive/Documents/Classes//CSDS 281/Homework,-,2022-02-15 09:53:37.000000000 -0500,2022-02-26 14:50:48.000000000 -0500,2022-02-26 14:50:48.000000000 -0500
HW8.pdf,3096224744353167,iCloudDrive/Documents/Classes//CSDS 281/Homework,-,2022-03-18 11:31:36.000000000 -0400,2022-03-19 13:15:13.000000000 -0400,2022-03-19 13:15:13.000000000 -0400
HW9.pdf,281474976966980,iCloudDrive/Documents/Classes//CSDS 281/Homework,-,2022-03-26 12:20:10.000000000 -0400,2022-03-26 12:20:11.000000000 -0400,2023-11-14 13:13:29.071230600 -0500
Tbird.pdf,281474976967284,iCloudDrive/Documents/Classes//CSDS 281/Homework,-,2022-04-11 12:19:25.000000000 -0400,2022-04-11 12:19:26.000000000 -0400,2023-11-14 13:18:30.525911200 -0500
finished hw 9.pdf,281474976967638,iCloudDrive/Documents/Classes//CSDS 281/Homework,-,2022-03-26 12:26:41.000000000 -0400,2022-03-26 12:26:41.000000000 -0400,2023-11-14 13:23:54.153126600 -0500
guess_stimuli_Spring2022.sbs,562949953677889,iCloudDrive/Documents/Classes//CSDS 281/Homework,-,2022-04-24 16:19:44.000000000 -0400,2022-04-24 16:19:45.000000000 -0400,2023-11-14 13:18:00.626867100 -0500
January_27th.pdf,6473924464447732,iCloudDrive/Documents/Classes//CSDS 281,-,2022-01-31 09:33:02.000000000 -0500,2022-01-31 09:33:02.000000000 -0500,2022-01-31 09:33:02.000000000 -0500
MPLABX_Tutorial_Description.pdf,562949953676114,iCloudDrive/Documents/Classes//CSDS 281,-,2022-04-14 10:59:26.000000000 -0400,2022-04-14 10:59:27.000000000 -0400,2023-11-14 11:53:43.370271600 -0500
MPLabX_IDE_Users_Guide_50002027D.pdf,3659174697554298,iCloudDrive/Documents/Classes//CSDS 281,-,2022-04-14 10:59:42.000000000 -0400,2022-04-14 10:59:42.000000000 -0400,2022-04-14 10:59:42.000000000 -0400
Chapter 3.pdf,281474976967210,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 1,-,2022-01-14 12:38:22.000000000 -0500,2022-01-14 12:38:22.000000000 -0500,2023-11-14 13:17:15.136765000 -0500
Chapter 3.png,562949953678198,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 1,-,2022-01-14 12:00:43.000000000 -0500,2022-01-14 12:00:43.000000000 -0500,2023-11-14 13:22:53.238425700 -0500
Chapter 6.pdf,281474976967611,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 1,-,2022-01-14 12:38:41.000000000 -0500,2022-01-14 12:38:41.000000000 -0500,2023-11-14 13:23:16.250317900 -0500
Chapter 6.png,562949953678160,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 1,-,2022-01-14 12:28:30.000000000 -0500,2022-01-14 12:28:30.000000000 -0500,2023-11-14 13:21:45.697979200 -0500
ModelSim Tutorial_Spring2022.pdf,281474976967372,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 1,-,2022-01-14 11:30:40.000000000 -0500,2022-01-14 11:30:40.000000000 -0500,2023-11-14 13:20:02.218594700 -0500
counter.v,281474976968105,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 1/Sim,-,2022-01-14 11:30:54.000000000 -0500,2022-01-14 11:30:54.000000000 -0500,2023-11-14 13:45:03.687472600 -0500
modelsim.ini,281474976968130,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 1/Sim,-,2022-01-14 11:39:34.000000000 -0500,2022-01-14 11:39:34.000000000 -0500,2023-11-14 13:45:39.457421200 -0500
tcounter.v,281474976968122,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 1/Sim,-,2022-01-14 11:30:57.000000000 -0500,2022-01-14 11:30:57.000000000 -0500,2023-11-14 13:45:32.536643100 -0500
vsim.wlf,281474976968185,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 1/Sim,-,2022-01-14 11:54:35.000000000 -0500,2022-01-14 12:28:49.000000000 -0500,2023-11-14 13:48:18.286157700 -0500
_info,281474976968298,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 1/Sim/work,-,2022-01-14 11:39:34.000000000 -0500,2022-01-14 12:03:38.000000000 -0500,2023-11-14 13:54:08.944971300 -0500
_lib.qdb,281474976968250,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 1/Sim/work,-,2022-01-14 11:43:20.000000000 -0500,2022-01-14 12:03:38.000000000 -0500,2023-11-14 13:52:06.250417500 -0500
_lib1_0.qdb,281474976968257,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 1/Sim/work,-,2022-01-14 11:43:20.000000000 -0500,2022-01-14 12:03:38.000000000 -0500,2023-11-14 13:52:39.922862200 -0500
_lib1_0.qpg,281474976968277,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 1/Sim/work,-,2022-01-14 11:43:20.000000000 -0500,2022-01-14 12:03:35.000000000 -0500,2023-11-14 13:53:45.886495800 -0500
_lib1_0.qtl,281474976968255,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 1/Sim/work,-,2022-01-14 11:43:20.000000000 -0500,2022-01-14 12:03:38.000000000 -0500,2023-11-14 13:52:34.189460900 -0500
_vmake,281474976968251,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 1/Sim/work,-,2022-01-14 11:43:20.000000000 -0500,2022-01-14 12:03:38.000000000 -0500,2023-11-14 13:52:12.676887100 -0500
modelsim_tut.pdf,281474976967054,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 1,-,2022-01-14 11:30:49.000000000 -0500,2022-01-14 11:30:49.000000000 -0500,2023-11-14 13:14:44.842223200 -0500
hw10.cr.mti,281474976967891,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 10,-,2022-04-02 18:47:59.000000000 -0400,2022-04-02 18:49:07.000000000 -0400,2023-11-14 13:33:01.193812300 -0500
hw10.mpf,281474976968035,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 10,-,2022-04-02 18:44:35.000000000 -0400,2022-04-02 18:44:35.000000000 -0400,2023-11-14 13:41:36.556353900 -0500
testbench_hw7.sv,281474976967898,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 10,-,2022-04-02 12:16:03.000000000 -0400,2022-04-02 18:47:31.000000000 -0400,2023-11-14 13:33:13.001102600 -0500
testbench_hw7.sv.bak,281474976967928,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 10,-,2022-04-02 18:45:56.000000000 -0400,2022-04-02 18:47:30.000000000 -0400,2023-11-14 13:35:01.746355700 -0500
up_down_counter.sv,281474976968152,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 10,-,2022-04-02 12:15:54.000000000 -0400,2022-04-02 18:45:43.000000000 -0400,2023-11-14 13:46:44.146180800 -0500
up_down_counter.sv.bak,281474976967944,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 10,-,2022-04-02 18:45:09.000000000 -0400,2022-04-02 18:45:09.000000000 -0400,2023-11-14 13:35:59.936277000 -0500
vsim.wlf,281474976968173,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 10,-,2022-04-02 18:49:42.000000000 -0400,2022-04-02 18:53:49.000000000 -0400,2023-11-14 13:47:58.726791300 -0500
_info,281474976967896,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 10/work,-,2022-04-02 18:44:34.000000000 -0400,2022-04-02 18:47:40.000000000 -0400,2023-11-14 13:33:12.803563900 -0500
_lib.qdb,281474976968169,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 10/work,-,2022-04-02 18:47:37.000000000 -0400,2022-04-02 18:47:40.000000000 -0400,2023-11-14 13:47:40.795381300 -0500
_lib1_0.qdb,281474976968054,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 10/work,-,2022-04-02 18:47:37.000000000 -0400,2022-04-02 18:47:40.000000000 -0400,2023-11-14 13:42:16.341150100 -0500
_lib1_0.qpg,281474976967957,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 10/work,-,2022-04-02 18:47:37.000000000 -0400,2022-04-02 18:47:40.000000000 -0400,2023-11-14 13:36:34.556525600 -0500
_lib1_0.qtl,281474976967913,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 10/work,-,2022-04-02 18:47:37.000000000 -0400,2022-04-02 18:47:40.000000000 -0400,2023-11-14 13:34:17.783802600 -0500
_vmake,281474976968050,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 10/work,-,2022-04-02 18:47:37.000000000 -0400,2022-04-02 18:47:40.000000000 -0400,2023-11-14 13:41:55.806228100 -0500
hw11.cr.mti,281474976967160,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 11,-,2022-04-16 18:06:53.000000000 -0400,2022-04-16 18:06:53.000000000 -0400,2023-11-14 13:16:37.674905400 -0500
hw11.mpf,281474976967663,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 11,-,2022-04-16 18:06:37.000000000 -0400,2022-04-16 18:06:39.000000000 -0400,2023-11-14 13:24:10.381728200 -0500
tbird_fsm.sv,281474976967117,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 11,-,2022-04-16 18:01:02.000000000 -0400,2022-04-16 18:03:22.000000000 -0400,2023-11-14 13:15:43.773738900 -0500
tbird_fsm.sv.bak,281474976967341,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 11,-,2022-04-16 18:03:22.000000000 -0400,2022-04-16 18:03:22.000000000 -0400,2023-11-14 13:19:40.366685500 -0500
testbench_hw8.sv,281474976967328,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 11,-,2022-04-16 18:01:14.000000000 -0400,2022-04-16 18:04:04.000000000 -0400,2023-11-14 13:19:19.998057800 -0500
testbench_hw8.sv.bak,281474976967344,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 11,-,2022-04-16 18:03:32.000000000 -0400,2022-04-16 18:03:57.000000000 -0400,2023-11-14 13:19:40.587735700 -0500
vsim.wlf,281474976967549,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 11,-,2022-04-16 18:04:49.000000000 -0400,2022-04-16 18:06:40.000000000 -0400,2023-11-14 13:22:08.385251700 -0500
_info(1),281474976967961,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 11/work,-,2022-04-16 18:02:15.000000000 -0400,2022-04-16 18:04:10.000000000 -0400,2023-11-14 13:37:09.935663600 -0500
_lib.qdb,281474976968166,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 11/work,-,2022-04-16 18:04:10.000000000 -0400,2022-04-16 18:04:10.000000000 -0400,2023-11-14 13:47:24.867183500 -0500
_lib1_0.qdb,281474976968016,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 11/work,-,2022-04-16 18:04:10.000000000 -0400,2022-04-16 18:04:10.000000000 -0400,2023-11-14 13:40:30.120772100 -0500
_lib1_0.qpg,281474976968084,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 11/work,-,2022-04-16 18:04:10.000000000 -0400,2022-04-16 18:04:10.000000000 -0400,2023-11-14 13:43:51.406290300 -0500
_lib1_0.qtl,281474976968072,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 11/work,-,2022-04-16 18:04:10.000000000 -0400,2022-04-16 18:04:10.000000000 -0400,2023-11-14 13:43:15.706223500 -0500
_vmake,281474976968172,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 11/work,-,2022-04-16 18:04:10.000000000 -0400,2022-04-16 18:04:13.000000000 -0400,2023-11-14 13:47:55.301932400 -0500
gew39_eecs281_lab2.cr.mti,281474976967336,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 4,-,2022-02-05 17:43:50.000000000 -0500,2022-02-05 17:43:50.000000000 -0500,2023-11-14 13:19:26.569328500 -0500
gew39_eecs281_lab2.mpf,281474976967596,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 4,-,2022-02-06 15:58:51.000000000 -0500,2022-02-06 15:58:51.000000000 -0500,2023-11-14 13:23:08.546012900 -0500
lab2.vcd,281474976967075,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 4,-,2022-02-06 16:01:45.000000000 -0500,2022-02-06 16:01:45.000000000 -0500,2023-11-14 13:15:01.939369700 -0500
module_b.sv,281474976967449,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 4,-,2022-02-05 17:39:14.000000000 -0500,2022-02-06 15:58:47.000000000 -0500,2023-11-14 13:20:32.382956500 -0500
module_b.sv.bak,562949953677925,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 4,-,2022-02-05 17:58:33.000000000 -0500,2022-02-05 17:58:33.000000000 -0500,2023-11-14 13:18:45.503585700 -0500
module_d.sv,281474976967558,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 4,-,2022-02-05 17:39:20.000000000 -0500,2022-02-06 15:58:30.000000000 -0500,2023-11-14 13:22:16.306001800 -0500
module_d.sv.bak,281474976967257,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 4,-,2022-02-05 17:57:01.000000000 -0500,2022-02-05 17:59:39.000000000 -0500,2023-11-14 13:18:08.506002500 -0500
module_s.sv,281474976967316,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 4,-,2022-02-05 17:39:25.000000000 -0500,2022-02-05 17:56:21.000000000 -0500,2023-11-14 13:19:13.299018200 -0500
module_s.sv.bak,281474976967439,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 4,-,2022-02-05 17:48:10.000000000 -0500,2022-02-05 17:55:43.000000000 -0500,2023-11-14 13:20:24.959539000 -0500
testbench_lab2.sv,281474976967584,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 4,-,2022-02-05 17:39:27.000000000 -0500,2022-02-05 17:39:27.000000000 -0500,2023-11-14 13:22:53.332085200 -0500
vsim.wlf,281474976967366,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 4,-,2022-02-06 16:01:31.000000000 -0500,2022-02-06 16:02:00.000000000 -0500,2023-11-14 13:19:55.334575500 -0500
_info,281474976968176,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 4/work,-,2022-02-05 17:41:18.000000000 -0500,2022-02-06 15:58:51.000000000 -0500,2023-11-14 13:48:02.029528800 -0500
_lib.qdb,281474976968067,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 4/work,-,2022-02-05 17:54:54.000000000 -0500,2022-02-06 15:58:51.000000000 -0500,2023-11-14 13:43:07.385285200 -0500
_lib1_0.qdb,281474976967875,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 4/work,-,2022-02-05 17:54:54.000000000 -0500,2022-02-06 15:58:51.000000000 -0500,2023-11-14 13:32:23.174237400 -0500
_lib1_0.qpg,281474976967998,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 4/work,-,2022-02-05 17:54:54.000000000 -0500,2022-02-05 17:58:59.000000000 -0500,2023-11-14 13:39:35.548437500 -0500
_lib1_0.qtl,281474976968069,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 4/work,-,2022-02-05 17:54:54.000000000 -0500,2022-02-06 15:58:51.000000000 -0500,2023-11-14 13:43:11.285062500 -0500
_vmake,281474976967991,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 4/work,-,2022-02-05 17:54:54.000000000 -0500,2022-02-06 15:58:51.000000000 -0500,2023-11-14 13:39:19.860118600 -0500
gew39_eecs81_lab3.cr.mti,281474976967656,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 6,-,2022-03-07 15:00:48.000000000 -0500,2022-03-07 15:00:48.000000000 -0500,2023-11-14 13:24:01.940057300 -0500
gew39_eecs81_lab3.mpf,562949953677764,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 6,-,2022-02-26 14:46:28.000000000 -0500,2022-02-26 14:46:28.000000000 -0500,2023-11-14 13:15:59.307761800 -0500
rc_adder4.sv,281474976967550,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 6,-,2022-02-23 11:36:22.000000000 -0500,2022-02-25 14:21:12.000000000 -0500,2023-11-14 13:22:08.432547500 -0500
rc_adder4.sv.bak,562949953677602,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 6,-,2022-02-23 11:49:46.000000000 -0500,2022-02-23 11:54:50.000000000 -0500,2023-11-14 13:13:36.867784100 -0500
rc_adder_slice.sv,281474976967467,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 6,-,2022-02-23 11:36:08.000000000 -0500,2022-02-23 11:46:28.000000000 -0500,2023-11-14 13:20:39.523511700 -0500
rc_adder_slice.sv.bak,281474976967226,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 6,-,2022-02-23 11:43:43.000000000 -0500,2022-02-23 11:46:11.000000000 -0500,2023-11-14 13:17:36.118164200 -0500
testbench_lab3.sv,281474976967187,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 6,-,2022-02-23 11:36:26.000000000 -0500,2022-02-25 11:11:56.000000000 -0500,2023-11-14 13:17:07.535320900 -0500
testbench_lab3.sv.bak,281474976966999,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 6,-,2022-02-25 11:11:56.000000000 -0500,2022-02-25 11:11:56.000000000 -0500,2023-11-14 13:13:51.848716300 -0500
vish_stacktrace.vstf,281474976967510,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 6,-,2022-02-26 14:37:31.000000000 -0500,2022-02-26 14:37:31.000000000 -0500,2023-11-14 13:21:21.971718400 -0500
vsim.wlf,281474976967185,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 6,-,2022-02-26 14:35:44.000000000 -0500,2022-02-26 14:46:56.000000000 -0500,2023-11-14 13:17:00.691838700 -0500
_info,281474976968200,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 6/work,-,2022-02-23 11:40:06.000000000 -0500,2022-02-26 14:46:27.000000000 -0500,2023-11-14 13:48:30.349253200 -0500
_lib.qdb,281474976968015,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 6/work,-,2022-02-23 11:46:36.000000000 -0500,2022-02-26 14:46:27.000000000 -0500,2023-11-14 13:40:29.947633000 -0500
_lib1_0.qdb,281474976968150,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 6/work,-,2022-02-23 11:46:36.000000000 -0500,2022-02-26 14:46:27.000000000 -0500,2023-11-14 13:46:41.162395200 -0500
_lib1_0.qpg,281474976968124,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 6/work,-,2022-02-23 11:46:36.000000000 -0500,2022-02-26 14:46:25.000000000 -0500,2023-11-14 13:45:32.677842800 -0500
_lib1_0.qtl,281474976968009,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 6/work,-,2022-02-23 11:46:36.000000000 -0500,2022-02-26 14:46:27.000000000 -0500,2023-11-14 13:40:12.004024100 -0500
_vmake,281474976968039,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 6/work,-,2022-02-23 11:46:36.000000000 -0500,2022-02-26 14:46:27.000000000 -0500,2023-11-14 13:41:36.742620700 -0500
alu_slice.sv,281474976967174,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 7,-,2022-03-07 14:58:43.000000000 -0500,2022-03-07 15:12:21.000000000 -0500,2023-11-14 13:16:53.186017300 -0500
alu_slice.sv.bak,281474976967484,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 7,-,2022-03-07 15:05:58.000000000 -0500,2022-03-07 15:12:21.000000000 -0500,2023-11-14 13:20:53.174034300 -0500
gen_alu.sv,281474976967353,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 7,-,2022-03-07 14:59:00.000000000 -0500,2022-03-07 15:07:34.000000000 -0500,2023-11-14 13:19:47.745886500 -0500
gen_alu.sv.bak,281474976967471,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 7,-,2022-03-07 15:06:17.000000000 -0500,2022-03-07 15:06:21.000000000 -0500,2023-11-14 13:20:46.265275400 -0500
homework7.cr.mti,281474976967195,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 7,-,2022-03-07 15:17:17.000000000 -0500,2022-03-07 15:17:17.000000000 -0500,2023-11-14 13:17:07.660744400 -0500
homework7.mpf,281474976967649,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 7,-,2022-03-07 15:16:12.000000000 -0500,2022-03-07 15:16:12.000000000 -0500,2023-11-14 13:23:54.316488200 -0500
rc_adder_slice.sv,562949953678161,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 7,-,2022-03-07 15:15:03.000000000 -0500,2022-03-07 15:15:03.000000000 -0500,2023-11-14 13:21:52.772718400 -0500
rc_adder_slice.sv.bak,281474976967563,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 7,-,2022-03-07 15:15:39.000000000 -0500,2022-03-07 15:15:39.000000000 -0500,2023-11-14 13:22:23.588807800 -0500
test_vectors.txt,281474976966974,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 7,-,2022-03-07 14:59:19.000000000 -0500,2022-03-07 14:59:19.000000000 -0500,2023-11-14 13:13:21.752352900 -0500
testbench_lab4.sv,281474976967431,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 7,-,2022-03-07 14:59:06.000000000 -0500,2022-03-07 15:06:49.000000000 -0500,2023-11-14 13:20:10.243905000 -0500
testbench_lab4.sv.bak,281474976966962,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 7,-,2022-03-07 15:06:40.000000000 -0500,2022-03-07 15:06:47.000000000 -0500,2023-11-14 13:13:14.263611100 -0500
vsim.wlf,281474976967339,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 7,-,2022-03-07 15:16:35.000000000 -0500,2022-03-07 15:18:55.000000000 -0500,2023-11-14 13:19:26.789273500 -0500
_info,281474976967960,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 7/work,-,2022-03-07 15:03:46.000000000 -0500,2022-03-07 15:16:12.000000000 -0500,2023-11-14 13:36:57.969836200 -0500
_lib.qdb,281474976967918,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 7/work,-,2022-03-07 15:05:00.000000000 -0500,2022-03-07 15:16:12.000000000 -0500,2023-11-14 13:34:24.838486300 -0500
_lib1_0.qdb,281474976967885,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 7/work,-,2022-03-07 15:05:00.000000000 -0500,2022-03-07 15:16:12.000000000 -0500,2023-11-14 13:32:54.764549800 -0500
_lib1_0.qpg,281474976967945,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 7/work,-,2022-03-07 15:05:00.000000000 -0500,2022-03-07 15:08:02.000000000 -0500,2023-11-14 13:36:00.109338600 -0500
_lib1_0.qtl,281474976968005,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 7/work,-,2022-03-07 15:05:00.000000000 -0500,2022-03-07 15:16:12.000000000 -0500,2023-11-14 13:40:07.495100100 -0500
_vmake,281474976967940,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 7/work,-,2022-03-07 15:07:17.000000000 -0500,2022-03-07 15:16:12.000000000 -0500,2023-11-14 13:35:42.246646300 -0500
cla_adder_homework5.sv,281474976967140,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 8,-,2022-03-18 11:31:51.000000000 -0400,2022-03-19 13:10:21.000000000 -0400,2023-11-14 13:16:19.764241100 -0500
cla_adder_homework5.sv.bak,281474976967057,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 8,-,2022-03-19 13:10:21.000000000 -0400,2022-03-19 13:10:21.000000000 -0400,2023-11-14 13:14:44.967570400 -0500
homework8.cr.mti,281474976967309,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 8,-,2022-03-19 13:15:23.000000000 -0400,2022-03-26 12:22:23.000000000 -0400,2023-11-14 13:19:06.610110300 -0500
homework8.mpf,281474976967592,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 8,-,2022-03-19 13:09:37.000000000 -0400,2022-03-19 13:09:38.000000000 -0400,2023-11-14 13:23:08.399382500 -0500
testbench_homework5.sv,562949953677762,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 8,-,2022-03-18 11:31:56.000000000 -0400,2022-03-19 13:10:50.000000000 -0400,2023-11-14 13:15:59.145750700 -0500
testbench_homework5.sv.bak,281474976967092,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 8,-,2022-03-19 13:10:50.000000000 -0400,2022-03-19 13:10:50.000000000 -0400,2023-11-14 13:15:26.683681500 -0500
vsim.wlf,281474976967572,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 8,-,2022-03-19 13:11:46.000000000 -0400,2022-03-19 13:15:22.000000000 -0400,2023-11-14 13:22:31.609939100 -0500
_info,281474976968099,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 8/work,-,2022-03-19 13:09:37.000000000 -0400,2022-03-19 13:10:59.000000000 -0400,2023-11-14 13:44:49.703468500 -0500
_lib.qdb,281474976968030,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 8/work,-,2022-03-19 13:10:57.000000000 -0400,2022-03-19 13:10:59.000000000 -0400,2023-11-14 13:41:20.310998900 -0500
_lib1_0.qdb,281474976967876,iCloudDrive/Documents/Classes//CSDS 281/ModelSim/Homework 8/work,-,2022-03-19 13:10:57.000000000 -0400,2022-03-19 13:10:59.000000000 -0400,2023-11-14 13:32:23.252466600 -0500
